scope,house_a,house_b,origin_a,origin_b,both_emigre,same_origin_group,weight,shared_days
1857,National Discount Co.,"Overend, Gurney & Co",British: discount house,British: discount house,False,True,0.44556639433950346,9
1857,National Discount Co.,Ralli Brothers,British: discount house,Emigre: Greek & Levantine,False,False,0.31898088913156,8
1857,National Discount Co.,William Brandt's Sons & Co,British: discount house,Emigre: German & Central European,False,False,0.3500700210070024,5
1857,"Overend, Gurney & Co",R. Raphael & Sons,British: discount house,Emigre: Greek & Levantine,False,False,0.38575837490522974,5
1857,"Overend, Gurney & Co",Suse & Sibeth,British: discount house,Emigre: German & Central European,False,False,0.32659863237109044,8
1857,"Overend, Gurney & Co","R. Heine, Semon & Co",British: discount house,Emigre: German & Central European,False,False,0.39167472590032015,9
1857,"R. Heine, Semon & Co",Ralli Brothers,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.45564976420130804,13
1857,"R. Heine, Semon & Co",R. Raphael & Sons,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3223291856101521,4
1857,"R. Heine, Semon & Co",William Brandt's Sons & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3692744729379982,6
1857,Ralli Brothers,"Sanderson, Sandeman & Co",Emigre: Greek & Levantine,British: discount house,False,False,0.34175337130066,11
1857,Ralli Brothers,Suse & Sibeth,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.46031716445500037,14
1857,Ralli Brothers,William Brandt's Sons & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.3796631983009996,8
1857,Spartali & Co,William Brandt's Sons & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.3273268353539886,3
1866,Agra & Masterman's Bank,"Kleinwort, Sons & Co",Colonial / Imperial bank,Emigre: German & Central European,False,False,0.5345224838248488,2
1866,Agra & Masterman's Bank,Leonino & Co,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.42640143271122083,2
1866,Agra & Masterman's Bank,"Smith, Fleming & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3086066999241838,2
1866,Alliance Bank,Barclay & Co,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.8660254037844387,3
1866,Alliance Bank,Brightwen & Co,British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.3779644730092272,2
1866,Alliance Bank,Cunliffe Brothers,British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.35355339059327373,2
1866,Alliance Bank,Haarbleicher & Schumann,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.31980107453341566,3
1866,Alliance Bank,National Discount Co.,British: clearing / joint-stock bank,British: discount house,False,False,0.5669467095138409,3
1866,Alliance Bank,Oriental Bank Corporation,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.30151134457776363,2
1866,Bank of Africa,Ralli Brothers,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.3086066999241838,4
1866,Bank of Hindustan,Haarbleicher & Schumann,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.3481553119113957,4
1866,Bank of New South Wales,H. J. Enthoven & Sons,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.4082482904638631,2
1866,Barclay & Co,Bieber & Co,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3086066999241838,2
1866,Barclay & Co,Brightwen & Co,British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.4364357804719848,2
1866,Barclay & Co,Cunliffe Brothers,British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.4082482904638631,2
1866,Barclay & Co,National Discount Co.,British: clearing / joint-stock bank,British: discount house,False,False,0.6546536707079772,3
1866,Bieber & Co,"Smith, Fleming & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.34992710611188255,6
1866,Bieber & Co,Wallace Brothers & Co,Emigre: German & Central European,British: private / merchant (native),False,False,0.3273268353539886,3
1866,Bieber & Co,Brightwen & Co,Emigre: German & Central European,British: private / merchant (native),False,False,0.40406101782088427,4
1866,Bieber & Co,Haarbleicher & Schumann,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3418817293789138,6
1866,Bieber & Co,"Kleinwort, Sons & Co",Emigre: German & Central European,Emigre: German & Central European,True,True,0.30304576336566325,3
1866,Bieber & Co,Leonino & Co,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.48349377841522817,6
1866,Bieber & Co,National Discount Co.,Emigre: German & Central European,British: discount house,False,False,0.30304576336566325,3
1866,Bieber & Co,Samuel Montagu & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.33407655239053047,5
1866,Brightwen & Co,Cunliffe Brothers,British: private / merchant (native),British: private / merchant (native),False,True,0.5345224838248488,4
1866,Brightwen & Co,"Kleinwort, Sons & Co",British: private / merchant (native),Emigre: German & Central European,False,False,0.42857142857142855,3
1866,Brightwen & Co,Leonino & Co,British: private / merchant (native),Emigre: Greek & Levantine,False,False,0.3418817293789138,3
1866,Brightwen & Co,National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.42857142857142855,3
1866,Brightwen & Co,Samuel Montagu & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.3779644730092272,4
1866,Brightwen & Co,London County & Westminster Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3380617018914066,2
1866,Cunliffe Brothers,National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.4008918628686366,3
1866,Dadabhai Naoroji & Co,Framjee & Co,Emigre: Indian / Parsi,Emigre: Indian / Parsi,True,True,0.3227486121839514,5
1866,Dadabhai Naoroji & Co,Ralli Brothers,Emigre: Indian / Parsi,Emigre: Greek & Levantine,True,False,0.3105295017040594,9
1866,Frederick Huth & Co,Haarbleicher & Schumann,Emigre: German & Central European,Emigre: German & Central European,True,True,0.30151134457776363,2
1866,Frederick Huth & Co,Oriental Bank Corporation,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.42640143271122083,2
1866,"Frith, Sands & Co",Samuel Montagu & Co,British: discount house,Emigre: German & Central European,False,False,0.3061862178478973,6
1866,"Frith, Sands & Co",Ralli Brothers,British: discount house,Emigre: Greek & Levantine,False,False,0.3779644730092272,12
1866,"Frith, Sands & Co","Smith, Fleming & Co",British: discount house,British: private / merchant (native),False,False,0.31180478223116176,7
1866,"Frith, Sands & Co","Kleinwort, Sons & Co",British: discount house,Emigre: German & Central European,False,False,0.3086066999241838,4
1866,H. J. Enthoven & Sons,S. Oppenheim & Sons,Emigre: German & Central European,Emigre: German & Central European,True,True,0.33541019662496846,3
1866,H. J. Enthoven & Sons,J. C. Im Thurn & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3061862178478973,3
1866,H. J. Enthoven & Sons,London County & Westminster Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.31622776601683794,2
1866,Haarbleicher & Schumann,"Smith, Fleming & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.3256694736394648,7
1866,Haarbleicher & Schumann,National Discount Co.,Emigre: German & Central European,British: discount house,False,False,0.3223291856101521,4
1866,Haarbleicher & Schumann,Oriental Bank Corporation,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.38569460791993504,6
1866,"Heilbut, Symons & Co",Ralli Brothers,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3086066999241838,4
1866,"Heilbut, Symons & Co",Oriental Bank Corporation,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.30151134457776363,2
1866,J. C. Im Thurn & Co,Wallace Brothers & Co,Emigre: German & Central European,British: private / merchant (native),False,False,0.47140452079103173,4
1866,J. C. Im Thurn & Co,William Brandt's Sons & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.5,6
1866,J. C. Im Thurn & Co,Suse & Sibeth,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3333333333333333,4
1866,J. S. Morgan & Co,R. Raphael & Sons,Emigre: American,Emigre: Greek & Levantine,True,False,0.3333333333333333,2
1866,J. S. Morgan & Co,Suse & Sibeth,Emigre: American,Emigre: German & Central European,True,False,0.4082482904638631,2
1866,"Kleinwort, Sons & Co",Leonino & Co,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.4558423058385518,4
1866,"Kleinwort, Sons & Co",Samuel Montagu & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.472455591261534,5
1866,"Kleinwort, Sons & Co","Smith, Fleming & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.329914439536929,4
1866,"Kleinwort, Sons & Co",William Brandt's Sons & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3273268353539886,3
1866,Leonino & Co,Samuel Montagu & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.30151134457776363,4
1866,Leonino & Co,William Brandt's Sons & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.4351941398892446,5
1866,Leonino & Co,Oriental Bank Corporation,Emigre: Greek & Levantine,Colonial / Imperial bank,False,False,0.36363636363636365,4
1866,London County & Westminster Bank,Ralli Brothers,British: clearing / joint-stock bank,Emigre: Greek & Levantine,False,False,0.3450327796711771,5
1866,National Discount Co.,Samuel Montagu & Co,British: discount house,Emigre: German & Central European,False,False,0.3779644730092272,4
1866,R. Raphael & Sons,Samuel Montagu & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.3535533905932738,6
1866,Ralli Brothers,"Smith, Fleming & Co",Emigre: Greek & Levantine,British: private / merchant (native),False,False,0.30304576336566325,9
1866,Suse & Sibeth,Wallace Brothers & Co,Emigre: German & Central European,British: private / merchant (native),False,False,0.3535533905932738,3
1866,Suse & Sibeth,William Brandt's Sons & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3333333333333333,4
1866,Wallace Brothers & Co,William Brandt's Sons & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.47140452079103173,4
1914,A. Ruffer & Sons,Alexanders & Co (discount),Emigre: German & Central European,British: discount house,False,False,0.4703200829139203,19
1914,A. Ruffer & Sons,B. W. Blydenstein & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.4249182927993987,13
1914,A. Ruffer & Sons,"Baker, Duncombe & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.3278050340535929,7
1914,A. Ruffer & Sons,Brightwen & Co,Emigre: German & Central European,British: private / merchant (native),False,False,0.3692744729379982,12
1914,A. Ruffer & Sons,C. J. Hambro & Son,Emigre: German & Central European,Emigre: German & Central European,True,True,0.38575837490522974,10
1914,A. Ruffer & Sons,"Daniell, Cazenove & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.4714045207910317,12
1914,A. Ruffer & Sons,King & Foa,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3464674335917916,11
1914,A. Ruffer & Sons,"Smith, St Aubyn & Co",Emigre: German & Central European,British: discount house,False,False,0.3150630189063022,9
1914,A. Ruffer & Sons,Union Discount Co. of London,Emigre: German & Central European,British: discount house,False,False,0.4362514358891158,13
1914,A. Ruffer & Sons,Haarbleicher & Schumann,Emigre: German & Central European,Emigre: German & Central European,True,True,0.32025630761017426,8
1914,A. Ruffer & Sons,Hongkong & Shanghai Banking Corp.,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3572172541558802,7
1914,A. Ruffer & Sons,International Banking Corporation,Emigre: German & Central European,Emigre: American,True,False,0.3872983346207417,6
1914,A. Ruffer & Sons,London County & Westminster Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.44487826050130463,19
1914,A. Ruffer & Sons,National Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.32659863237109044,8
1914,A. Ruffer & Sons,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.468292905790847,20
1914,A. Ruffer & Sons,Samuel Montagu & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3572172541558802,7
1914,A. Ruffer & Sons,"Glyn, Mills, Currie & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.4026936331284146,12
1914,A. Ruffer & Sons,J. Henry Schröder & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3227486121839514,5
1914,A. Ruffer & Sons,"Robarts, Lubbock & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.3061862178478973,3
1914,A. Ruffer & Sons,Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4341353708801221,22
1914,A. Ruffer & Sons,National Provincial Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4583333333333333,11
1914,A. Ruffer & Sons,Barclay & Co,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4490731195102493,11
1914,A. Ruffer & Sons,Capital & Counties Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4330127018922193,9
1914,A. Ruffer & Sons,Lloyds Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.40824829046386296,14
1914,A. Ruffer & Sons,London & South Western Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.46819109191731173,11
1914,A. Ruffer & Sons,London Joint Stock Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3563483225498992,8
1914,Alexanders & Co (discount),"Allen, Harvey & Ross",British: discount house,British: discount house,False,True,0.45704526507945664,25
1914,Alexanders & Co (discount),Anglo South American Bank,British: discount house,Colonial / Imperial bank,False,False,0.4451319072597258,16
1914,Alexanders & Co (discount),B. W. Blydenstein & Co,British: discount house,Emigre: German & Central European,False,False,0.5242965552319167,27
1914,Alexanders & Co (discount),"Baker, Duncombe & Co",British: discount house,British: private / merchant (native),False,False,0.38949041885226005,14
1914,Alexanders & Co (discount),Brightwen & Co,British: discount house,British: private / merchant (native),False,False,0.5301725074921697,29
1914,Alexanders & Co (discount),Cunliffe Brothers,British: discount house,British: private / merchant (native),False,False,0.42986347681054754,17
1914,Alexanders & Co (discount),"Daniell, Cazenove & Co",British: discount house,British: private / merchant (native),False,False,0.6067880364121376,26
1914,Alexanders & Co (discount),Eastern Bank,British: discount house,Colonial / Imperial bank,False,False,0.3619613829965134,14
1914,Alexanders & Co (discount),Frederick Huth & Co,British: discount house,Emigre: German & Central European,False,False,0.4573295603800236,16
1914,Alexanders & Co (discount),Gillett Brothers,British: discount house,British: discount house,False,True,0.36380343755449945,12
1914,Alexanders & Co (discount),Haarbleicher & Schumann,British: discount house,Emigre: German & Central European,False,False,0.47565149415449404,20
1914,Alexanders & Co (discount),Hongkong & Shanghai Banking Corp.,British: discount house,Colonial / Imperial bank,False,False,0.3334864844249578,11
1914,Alexanders & Co (discount),International Banking Corporation,British: discount house,Emigre: American,False,False,0.30678599553894814,8
1914,Alexanders & Co (discount),King & Foa,British: discount house,Emigre: Greek & Levantine,False,False,0.6549210399944798,35
1914,Alexanders & Co (discount),Mercantile Bank of India,British: discount house,Colonial / Imperial bank,False,False,0.3757345746510897,12
1914,Alexanders & Co (discount),National Bank of India,British: discount house,Colonial / Imperial bank,False,False,0.5335783750799326,22
1914,Alexanders & Co (discount),"Reeves, Whitburn & Co",British: discount house,British: private / merchant (native),False,False,0.5313689313240572,24
1914,Alexanders & Co (discount),Ryder & Co,British: discount house,British: discount house,False,True,0.3757345746510897,12
1914,Alexanders & Co (discount),Samuel Montagu & Co,British: discount house,Emigre: German & Central European,False,False,0.36380343755449945,12
1914,Alexanders & Co (discount),"Smith, St Aubyn & Co",British: discount house,British: discount house,False,True,0.540728715025007,26
1914,Alexanders & Co (discount),British Bank of South America,British: discount house,Colonial / Imperial bank,False,False,0.3850770231077027,11
1914,Alexanders & Co (discount),C. J. Hambro & Son,British: discount house,Emigre: German & Central European,False,False,0.4125143236626951,18
1914,Alexanders & Co (discount),London Hanseatic Bank,British: discount house,Foreign bank (1914 wartime),False,False,0.320844473959874,7
1914,Alexanders & Co (discount),National Discount Co.,British: discount house,British: discount house,False,True,0.5662888944297417,26
1914,Alexanders & Co (discount),Union Discount Co. of London,British: discount house,British: discount house,False,True,0.5980891671216749,30
1914,Alexanders & Co (discount),William Brandt's Sons & Co,British: discount house,Emigre: German & Central European,False,False,0.3290725908572088,9
1914,Alexanders & Co (discount),Imperial Ottoman Bank,British: discount house,Foreign bank (1914 wartime),False,False,0.3834824944236852,10
1914,Alexanders & Co (discount),Banque Belge,British: discount house,Foreign bank (1914 wartime),False,False,0.36380343755449945,12
1914,Alexanders & Co (discount),Credito Italiano,British: discount house,Foreign bank (1914 wartime),False,False,0.3451342449813167,9
1914,Alexanders & Co (discount),Frühling & Goschen,British: discount house,Emigre: German & Central European,False,False,0.40219983326992187,11
1914,Alexanders & Co (discount),London County & Westminster Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.6676978608895887,48
1914,Alexanders & Co (discount),Parr's Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.7233393492970543,52
1914,Alexanders & Co (discount),"Glyn, Mills, Currie & Co",British: discount house,British: private / merchant (native),False,False,0.63796177826312,32
1914,Alexanders & Co (discount),J. Henry Schröder & Co,British: discount house,Emigre: German & Central European,False,False,0.3834824944236852,10
1914,Alexanders & Co (discount),Union of London & Smiths Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.7151275177791662,61
1914,Alexanders & Co (discount),"Kleinwort, Sons & Co",British: discount house,Emigre: German & Central European,False,False,0.3828207467443882,17
1914,Alexanders & Co (discount),London & Brazilian Bank,British: discount house,Colonial / Imperial bank,False,False,0.34299717028501764,8
1914,Alexanders & Co (discount),London & River Plate Bank,British: discount house,Colonial / Imperial bank,False,False,0.42008402520840293,12
1914,Alexanders & Co (discount),Capital & Counties Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.4573295603800236,16
1914,Alexanders & Co (discount),Comptoir National d'Escompte de Paris,British: discount house,Foreign bank (1914 wartime),False,False,0.45514956368175624,18
1914,Alexanders & Co (discount),National Provincial Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.5445811486371709,22
1914,Alexanders & Co (discount),Royal Bank of Scotland,British: discount house,British: clearing / joint-stock bank,False,False,0.519827460062754,21
1914,Alexanders & Co (discount),Barclay & Co,British: discount house,British: clearing / joint-stock bank,False,False,0.4365641250653993,18
1914,Alexanders & Co (discount),Lloyds Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.5543671429401896,32
1914,Alexanders & Co (discount),London & South Western Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.5057217374241736,20
1914,Alexanders & Co (discount),London Joint Stock Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.4498677054212187,17
1914,Alexanders & Co (discount),National Bank of Scotland,British: discount house,British: clearing / joint-stock bank,False,False,0.4763305116224668,18
1914,Alexanders & Co (discount),Standard Bank of South Africa,British: discount house,Colonial / Imperial bank,False,False,0.42008402520840293,12
1914,Alexanders & Co (discount),Lütgens & Ripley,British: discount house,Emigre: German & Central European,False,False,0.38892223413129867,12
1914,Alexanders & Co (discount),Bank of Montreal,British: discount house,Colonial / Imperial bank,False,False,0.4383570037596047,14
1914,"Allen, Harvey & Ross",Anglo South American Bank,British: discount house,Colonial / Imperial bank,False,False,0.3458572319330373,10
1914,"Allen, Harvey & Ross",B. W. Blydenstein & Co,British: discount house,Emigre: German & Central European,False,False,0.3379631847096873,14
1914,"Allen, Harvey & Ross","Baker, Duncombe & Co",British: discount house,British: private / merchant (native),False,False,0.4150286783196448,12
1914,"Allen, Harvey & Ross",Brightwen & Co,British: discount house,British: private / merchant (native),False,False,0.3409090909090909,15
1914,"Allen, Harvey & Ross",C. J. Hambro & Son,British: discount house,Emigre: German & Central European,False,False,0.31339158526400435,11
1914,"Allen, Harvey & Ross",Canadian Bank of Commerce,British: discount house,Colonial / Imperial bank,False,False,0.31980107453341566,6
1914,"Allen, Harvey & Ross",Cunliffe Brothers,British: discount house,British: private / merchant (native),False,False,0.3457820374040623,11
1914,"Allen, Harvey & Ross",King & Foa,British: discount house,Emigre: Greek & Levantine,False,False,0.5350284209791207,23
1914,"Allen, Harvey & Ross","Reeves, Whitburn & Co",British: discount house,British: private / merchant (native),False,False,0.3027650354097492,11
1914,"Allen, Harvey & Ross",Samuel Montagu & Co,British: discount house,Emigre: German & Central European,False,False,0.3768891807222045,10
1914,"Allen, Harvey & Ross","Smith, St Aubyn & Co",British: discount house,British: discount house,False,True,0.3878157674962644,15
1914,"Allen, Harvey & Ross","Daniell, Cazenove & Co",British: discount house,British: private / merchant (native),False,False,0.37716825457067865,13
1914,"Allen, Harvey & Ross",Gillett Brothers,British: discount house,British: discount house,False,True,0.3392002626499841,9
1914,"Allen, Harvey & Ross",National Bank of India,British: discount house,Colonial / Imperial bank,False,False,0.3015113445777636,10
1914,"Allen, Harvey & Ross",National Discount Co.,British: discount house,British: discount house,False,True,0.37907125275171766,14
1914,"Allen, Harvey & Ross",Union Discount Co. of London,British: discount house,British: discount house,False,True,0.34697711796762676,14
1914,"Allen, Harvey & Ross",Baring Brothers & Co,British: discount house,British: private / merchant (native),False,False,0.3077287274483318,5
1914,"Allen, Harvey & Ross",London County & Westminster Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.518785847899556,30
1914,"Allen, Harvey & Ross",Parr's Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.4150286783196448,24
1914,"Allen, Harvey & Ross",Comptoir National d'Escompte de Paris,British: discount house,Foreign bank (1914 wartime),False,False,0.3457820374040623,11
1914,"Allen, Harvey & Ross","Glyn, Mills, Currie & Co",British: discount house,British: private / merchant (native),False,False,0.37176119782245726,15
1914,"Allen, Harvey & Ross",National Provincial Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.338501600193165,11
1914,"Allen, Harvey & Ross",Royal Bank of Scotland,British: discount house,British: clearing / joint-stock bank,False,False,0.338501600193165,11
1914,"Allen, Harvey & Ross",Barclay & Co,British: discount house,British: clearing / joint-stock bank,False,False,0.3015113445777636,10
1914,"Allen, Harvey & Ross",Lloyds Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.430730492253948,20
1914,"Allen, Harvey & Ross",Union of London & Smiths Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.4955194317297256,34
1914,Anglo South American Bank,B. W. Blydenstein & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.4040950971038548,11
1914,Anglo South American Bank,"Baker, Duncombe & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3684210526315789,7
1914,Anglo South American Bank,Brightwen & Co,Colonial / Imperial bank,British: private / merchant (native),False,False,0.3458572319330373,10
1914,Anglo South American Bank,C. J. Hambro & Son,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.346843987809648,8
1914,Anglo South American Bank,Cunliffe Brothers,Colonial / Imperial bank,British: private / merchant (native),False,False,0.3348554112644579,7
1914,Anglo South American Bank,Haarbleicher & Schumann,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.3149448894660933,7
1914,Anglo South American Bank,King & Foa,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.3893957789726338,11
1914,Anglo South American Bank,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3769685174625259,9
1914,Anglo South American Bank,Samuel Montagu & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.4588314677411235,8
1914,Anglo South American Bank,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.35410026391408517,9
1914,Anglo South American Bank,White & Shaxson,Colonial / Imperial bank,British: discount house,False,False,0.30779350562554625,6
1914,Anglo South American Bank,Eastern Bank,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.44020438924006666,9
1914,Anglo South American Bank,Mercantile Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.4146442144313646,7
1914,Anglo South American Bank,Ryder & Co,Colonial / Imperial bank,British: discount house,False,False,0.3554093266554554,6
1914,Anglo South American Bank,"Daniell, Cazenove & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.39735970711951313,9
1914,Anglo South American Bank,National Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.32118202741878643,7
1914,Anglo South American Bank,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.4525885718428285,12
1914,Anglo South American Bank,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.34210526315789475,13
1914,Anglo South American Bank,"Glyn, Mills, Currie & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3017257145618857,8
1914,Anglo South American Bank,Union Bank of Australia,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.346843987809648,4
1914,Anglo South American Bank,National Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.30037570459305535,6
1914,B. W. Blydenstein & Co,"Baker, Duncombe & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.4775669329409193,13
1914,B. W. Blydenstein & Co,Brightwen & Co,Emigre: German & Central European,British: private / merchant (native),False,False,0.5552252320230577,23
1914,B. W. Blydenstein & Co,C. J. Hambro & Son,Emigre: German & Central European,Emigre: German & Central European,True,True,0.42365927286816174,14
1914,B. W. Blydenstein & Co,Cunliffe Brothers,Emigre: German & Central European,British: private / merchant (native),False,False,0.4340573661412156,13
1914,B. W. Blydenstein & Co,Haarbleicher & Schumann,Emigre: German & Central European,Emigre: German & Central European,True,True,0.34544086116173023,11
1914,B. W. Blydenstein & Co,King & Foa,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.5682911427735109,23
1914,B. W. Blydenstein & Co,"Reeves, Whitburn & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.4677642769637489,16
1914,B. W. Blydenstein & Co,Samuel Montagu & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.44035242296398963,11
1914,B. W. Blydenstein & Co,"Smith, St Aubyn & Co",Emigre: German & Central European,British: discount house,False,False,0.3844645254667628,14
1914,B. W. Blydenstein & Co,White & Shaxson,Emigre: German & Central European,British: discount house,False,False,0.3222516933177448,9
1914,B. W. Blydenstein & Co,Eastern Bank,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.40967324519935133,12
1914,B. W. Blydenstein & Co,Hongkong & Shanghai Banking Corp.,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.5204164998665332,13
1914,B. W. Blydenstein & Co,International Banking Corporation,Emigre: German & Central European,Emigre: American,True,False,0.3038218101251,6
1914,B. W. Blydenstein & Co,Mercantile Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3721042037676254,9
1914,B. W. Blydenstein & Co,Ryder & Co,Emigre: German & Central European,British: discount house,False,False,0.41344911529736156,10
1914,B. W. Blydenstein & Co,"Daniell, Cazenove & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.431433485952956,14
1914,B. W. Blydenstein & Co,Gillett Brothers,Emigre: German & Central European,British: discount house,False,False,0.40032038451271784,10
1914,B. W. Blydenstein & Co,National Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.32025630761017426,10
1914,B. W. Blydenstein & Co,British Bank of South America,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3698001308168194,8
1914,B. W. Blydenstein & Co,London Hanseatic Bank,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.30261376633440124,5
1914,B. W. Blydenstein & Co,National Discount Co.,Emigre: German & Central European,British: discount house,False,False,0.3451183851258305,12
1914,B. W. Blydenstein & Co,Union Discount Co. of London,Emigre: German & Central European,British: discount house,False,False,0.44752340751875797,17
1914,B. W. Blydenstein & Co,Credito Italiano,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.35445877847928337,7
1914,B. W. Blydenstein & Co,London County & Westminster Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4959348919001854,27
1914,B. W. Blydenstein & Co,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.44083101502238703,24
